Cell IDs	CellType
151539140003703281379559268540780337424	Astro
151667559744034416271020439537878616939	Astro
151812622386562510396699131037963908880	L6_CT
151949426268333605548968350915098608217	L4_5_IT
151992577133153542637382383637896434897	L2_3_IT
15205335280554582448852113315179899549	L2_3_IT
152135226472741932390044557697501744321	L4_5_IT
152160126441976494716165905730956136255	Vip
152168232052716480753721270977049732393	Peri
152202305000543428341875978587616408357	L5_ET
152202880394483730470094936720339834712	Endo
15241719890536025845727950079120449908	L2_3_IT
152486784525216667612655104026151818000	Pvalb
152568027287215908582715932914656125235	L4_5_IT
152596423882722990672358423636017474000	L2_3_IT
152632047485131972901385478371678497122	L6_CT
152841910027478383754425129082913106228	Oligo
152877786464970512550534989405616058461	L2_3_IT
152897005402059648266715688663074594626	L2_3_IT
152920382732396619924340845787637173671	L6_CT
152952836600933442614560285618690153303	L5_IT
153038303921662592931778160401766927790	Pvalb
153054382360013502804528184740000704271	L5_IT
153061034921713449607891523920072721265	L4_5_IT
153061514598075488988166392470485009021	Astro
153064133042417834737973279347364971846	Pvalb
153137012014445390805674923716710734839	L2_3_IT
153269543778675948188991428610203101461	L2_3_IT
1532780456051889465204599782237545840	L4_5_IT
153292076479870996349323620750157283743	Sst
153297524489782813911129466410782478654	L2_3_IT
153308733154099008478345613869212528708	L2_3_IT
153576111492946173536612716642074941393	L2_3_IT
153689135091746948952937983254683340774	L2_3_IT
153693652541280080690069033502815147485	Endo
153851362163303761455959489699111105934	L5_IT
153853833784401941747381327610683971171	Astro
15386233475548728634421105885413762254	L2_3_IT
153930469426972548931087509314627783621	Astro
154071538597013780681000933290958602101	L6_IT
154082805786133703500757863956477444233	Astro
15416358669947428976165703367751273980	L5_IT
154211006143235535925369699557203812798	Astro
154369685361816171763796941800890776192	L2_3_IT
15456557923433745569624725409515752662	L6_CT
154602257647205279457537764528867462332	OPC
154718808048112866244195635078792383169	Vip
154730345341719759029059507666035220379	L5_IT
154892373211322944854892198834847348095	L6_IT
154941918853297647826511671754387207534	Oligo
154983501958939945598939269889862560586	L6_IT_Car3
15508121764045717732483764009791296050	L2_3_IT
155099065491344266561957962294731615713	Astro
155136986456114163759051227613190799158	VLMC
155310521296085752863661973878644252554	Endo
15535186643760313436924752056859048793	Endo
155361426372255372140505825105333204817	Astro
15541126250602431839340203182707519720	Astro
155424944364792489851330123812120337597	Oligo
15543515469745209968374455812638222384	L6_IT
155564931060122047964349006697499900227	L4_5_IT
15568788675139193467757116271502048580	Vip
155704507223254830187078998553977908856	L2_3_IT
155869584695272214926829551249133556867	L2_3_IT
155891009864451782687663289817755804891	SMC
156325206479206187605365720255160232231	L5_IT
156361800638186230541766288387020150637	L4_5_IT
156424003153429153227201317953424810220	L2_3_IT
156439248017753418544219030004324663487	L5_ET
156484053853434903722260903324689355622	Lamp5
156548388677779717170100971955479362831	Lamp5
156807103141365193755792232754519828717	PVM
156964637034157740196419554893014851822	L2_3_IT
156987810981048050136771333718570727480	L2_3_IT
157002858641621970158423774352571980988	L4_5_IT
157081379461532785033956598962087876869	L2_3_IT
157088440507529691055599447119343731787	L6_CT
15709070125236144567944186434674037939	Endo
157106437423495945340787877886370765306	Peri
157157973387452363019594196799162293811	Astro
15722387441574088893235919421264286960	L6_CT
157261884477954957404766812249272565369	Lamp5
157267908376625218611602261936543281419	L6_IT
15734661029864175384226647089272351298	L4_5_IT
157413687929730110491080456905142829292	L2_3_IT
157531702000751093788289318485459754122	L4_5_IT
157633184607313729711111383815150863098	Endo
157725061491635830374366105321445586428	Endo
157738828637832380116435705528947419696	VLMC
157746453950983265557262119626916652525	L6_CT
157754923679649106902342475969025481832	L6_CT
157776863373208886948607501985392252681	Sst
15781672030450796094495356936880004753	L2_3_IT
15785077542571409747339535502725850703	Micro
157859929252313472223061538703116363019	Endo
157913463008488339987016486079471102393	L2_3_IT
158120508359929113381191597967004028177	Peri
158220428435258089132268232232631374667	L4_5_IT
158496584697275602325994408386758453657	L6_IT
15851019873128024963691621580892236831	L4_5_IT
158557062289997026097415798748314582113	L4_5_IT
158738448984278840776178038866233927754	L5_6_NP
158881998004051526230496051364751434629	L4_5_IT
158925780555936113414126388127599846019	L2_3_IT
159008731520345477884501352352394802101	L6_CT
159137671286382559420641183854654839849	L6_IT
159144400588646783156115357449478770635	L4_5_IT
159243855812976968549212623884181313380	L2_3_IT
159482385437264195444292925489087716433	L2_3_IT
159498649268999187520288678178436431079	L4_5_IT
159584741646485200126598075678142167166	L5_IT
159636698303632076765549639953708406452	Vip
159674883573343081788821892142268477532	L2_3_IT
159685625477502952795839824720504344337	VLMC
159936554552929935982416557865130040596	L4_5_IT
160125243625417062082847386256076725105	L5_6_NP
160135693422806951830649568779459349336	L6_CT
160167713722624258101327212041861007519	L4_5_IT
160270891851298688926063222318406118482	L2_3_IT
160450920158094192212434831005373129755	Endo
160537649442091311254257265523625312396	L2_3_IT
16056703252605361028456577753253969472	Oligo
160705840486998145145526950289280113300	L2_3_IT
160754041219590177999682801690402830264	Lamp5
160817374905796063197536536118317148958	L4_5_IT
160829353490396125654075612485209755490	PVM
161074454408586502821965755630089690044	L6_CT
161084667074316048000496152313396049035	L2_3_IT
161135214896979562575082481900227787423	L2_3_IT
161139322288714107603589966585134442283	L2_3_IT
16121711737401734719241511694564471367	L6_IT
1613011644159817683926707471494300762	L6_CT
161340522856089974092856872127946012991	L4_5_IT
161412301727857468026043637602289047796	L6_IT
161417360262126175686545139062522241607	L5_ET
161421347025248939740041084099993560553	L2_3_IT
161461221488717307753429547484280274549	L2_3_IT
161472452737968109068712553562364046387	L4_5_IT
161545735180891807147517637281437332339	L6_IT
161619216271830849637917030889913493218	Peri
161639326819846032527093775039550167329	L6_CT
161724547442850522073352906280087264446	Pvalb
161805974168118072266097540514708211477	Endo
161839445833494185087153110030548337555	L4_5_IT
161925118622011653251935135475475464319	Pvalb
162180498642746242823086724030811954061	L5_ET
162240904390649022898001971149742379002	Pvalb
16245742333439647413559644066524008432	Endo
162566063178710879634856024808055523420	Pvalb
162706994072542159716552166485767071278	L6b
162849485866403490962525325411640330650	Sst
162860206477215002558719075370235151513	L2_3_IT
162892518622494267457768978634858523411	Endo
162905199865858550220380318262052177172	Endo
162933219048994926545076878584462082601	L5_6_NP
163030400434919741151153796284785251054	Micro
163112121924518435847200298199637020492	L2_3_IT
163183656103729113004227521107275180896	L4_5_IT
163197149980464914580460446622855267415	L4_5_IT
163203005756551159184045162471167638296	L6_IT
163386829374294880320919955899149076634	Pvalb
16345252257703923755333056757007239308	L6_CT
163537701544655397927664615557892670574	L5_IT
163567126453696587319896042168977668542	L2_3_IT
163699633684769966345433713886663286724	L6_CT
163865996290595919308654998393883619945	L4_5_IT
163880578164653317451016455770981164615	L6_IT
164124770668888393301016308676222783999	L5_IT
164196684880109298909995085412978702395	L2_3_IT
164322446430525629884071410949653052372	L2_3_IT
164330455881423643779829995953505450092	SMC
164367049104128100941352587882159430018	Endo
16439499798731730329724243684206883044	L5_IT
164416351372586922485897808187840094304	Peri
164458519640366238720926676210469000528	Lamp5
164483189052791233946601378514344214641	L5_IT
164559990579701933140794697751617732948	L5_ET
164560129284977712794815532441731607552	L2_3_IT
164591697559259904331492058662192564322	Pvalb
164828819319219504310623981690497679505	L5_ET
164919339296395808024982903814132456053	L2_3_IT
16511346513047956142503370085949156957	L2_3_IT
165119460723904957414268527141573904228	L4_5_IT
1653823529064591265580443651208419417	L6_CT
165428748899353571127000897223695359038	L2_3_IT
165439041126158444078075892990085781191	L2_3_IT
16544448589104163299582320916756466017	L2_3_IT
16548283312143935816439491141117965083	L5_IT
165551918544673864055630452992100348297	Endo
165561460020027881435633933261305575355	Astro
165683193310447038269007328792459156659	VLMC
165913852658802808322629804080781629887	Endo
16601433863406615071320079391392421455	L5_6_NP
166207520420008243227008421269296865018	Vip
166235625774755673511682949424016776124	L4_5_IT
166236130703533799935161791423762629861	L5_ET
166496052673911528239212648496533160388	L2_3_IT
166566693004840718211670606336457366456	Pvalb
166584180678958667347811536470910080431	L5_IT
166621261118498141965590493893580590179	Endo
166709651166843606395749557846276692009	L5_IT
166827220730885846051975728154507449750	L5_IT
166865343867872397179335949272081334988	L5_ET
166964194735542759611776662697019929398	L5_IT
167031416697965672557336400763603555856	L2_3_IT
167185509285442532681789995680596718279	L5_IT
16720355717526749406606697596217065374	L6_CT
167221747378020089096696118520973190006	Endo
167226945295349989253022656704202433867	L4_5_IT
167334399873025238058733490667724036272	Astro
16748429696718963900347427816245961987	L6_IT_Car3
167528160999023244557805007535617775480	L4_5_IT
167537874458981122237810682610136715720	Endo
167573489959420708312649941724240458441	Astro
167771574302868155337929700411813091151	L6_CT
167829176528000042939844735154425792627	L5_ET
167838817617585494600429755636469022551	L6_CT
167972599284621293278076646649643337963	L6_IT
1679740621855038741587972382170300344	L2_3_IT
167981212931998758700840459818927921245	L4_5_IT
167988055475975353201689639757552858555	L4_5_IT
168011226016054664921315854696819594691	L4_5_IT
16808654077918130684760279244168870523	Astro
168140145069130482472952390556698764285	L5_IT
168209105111009305949822561782653658682	VLMC
168216847524838670721601255290069053850	Sst
168260334256172885163656691864119079029	L5_ET
168280814197746580053582342489351364579	Astro
168426586339755414157528292525946146214	Sst
168547962433238919565843946530873271572	L2_3_IT
168582463240411978713004453921925516254	L2_3_IT
168595801266337184394087801735183558180	Astro
168687238123085454067462875824226607799	L2_3_IT
168716974186057380499272591762279831835	Lamp5
168731667498036097758583211078170469183	L6_IT_Car3
168735459192289302386840528438359309592	L2_3_IT
168814410108571593212593938132936103674	Peri
169000776273950157962145806870808958090	VLMC
169053185044226079144966400920048818458	Endo
169161652497405346414209403189768105	L2_3_IT
169173712575470216692885421809356544386	L2_3_IT
169275543501510663854627775885382313486	L6_CT
169311515437891262125879941126345728734	Vip
169375405677620021080500149262845400854	Peri
169396367621972724242110705496271832598	L5_IT
169403971435516659895074380535614905558	L4_5_IT
169469335442083636269014020045897241339	Endo
169630115072734735071825465977246549149	L4_5_IT
169970315490913636347948942263909932634	L4_5_IT
17014901976407262739380132625863081044	L2_3_IT
170170137721097253672522112448135292416	Sst
170196380321268922779451565184118234123	Endo
170205725039557421503162990042073991189	L5_ET
170228977601036858881605752172636775132	Endo
170287286414525723531992868338100435917	SMC
170300623199946701724825750385235168766	Oligo
170308608645801933003443498917755558684	L2_3_IT
170376840632308222318579761268700200400	L6_IT
170379741723653408250361818919336742211	L2_3_IT
170382150204322321862057519121399303331	VLMC
170501356485910123607926013999027643180	L4_5_IT
170508085715627990516321875194265763259	VLMC
170556427277173503228136546317064634860	Endo
170605850280908842539667742518014380103	Peri
170614080300668362674008706970744483855	L5_IT
170614221256058488425367137101035585961	L2_3_IT
170632657282727419232486260438336320836	L5_IT
170784990164374690762905822382776530962	L4_5_IT
170928492876181032297626656986148336784	L4_5_IT
171016913393098498599278921098282178004	L2_3_IT
171034223386701734544907971873546126949	L5_6_NP
171202581620228445753656055296349980182	Peri
171298099021088610807467841909493923888	L2_3_IT
17135738391167381580284016527929110655	L6_CT
171359764180227897268629748737278526233	L2_3_IT
171530440923641009101501921422730542448	L4_5_IT
