,spot,cell,value,spot_type,cell_type,x,y,Cell_xcoord,Cell_ycoord
1769,190,106561992046978215401519618966084432396,0.00023820867079561695,,Peri,4773.221190070472,-2964.0610194129645,4816.821565263312,-2972.1633826436437
1109,191,196521311271683416928941460925972818408,0.00023820867079561695,,Astro,4863.720154880962,-2964.0610194129645,4849.302359443442,-2975.8948226148837
1086,191,308357476884266102102529769657580184588,0.00023820867079561695,,L5_6_NP,4863.720154880962,-2964.0610194129645,4868.067852341513,-2983.6786622900718
97,191,89586167578779823113119949524366177057,0.00023820867079561695,,L5_IT,4863.720154880962,-2964.0610194129645,4891.915442403103,-2950.3170617477604
769,191,150596284671765730645425607474088521486,0.00023820867079561695,,L2_3_IT,4863.720154880962,-2964.0610194129645,4890.49609457845,-2951.9574805595644
1082,191,222982856434239778672923092201037818441,0.00023820867079561695,,Pvalb,4863.720154880962,-2964.0610194129645,4818.819025638293,-2958.4570698525436
1246,192,18668118204741381250906606862948760955,0.00023820867079561695,,L5_ET,4954.219119691452,-2964.0610194129645,4959.01210968242,-3009.0559402917597
936,192,162706994072542159716552166485767071278,0.00023820867079561695,,L6b,4954.219119691452,-2964.0610194129645,4956.300019286851,-2955.5117846936582
1281,192,87173632575457260668241221667145107306,0.00023820867079561695,,L6_CT,4954.219119691452,-2964.0610194129645,4983.467044635048,-2979.288956000481
1577,192,120923977259076516344672987644105875215,0.00023820867079561695,,L2_3_IT,4954.219119691452,-2964.0610194129645,4927.501244159187,-2932.732390190436
1683,192,90877613297369494448010823899945539737,0.00023820867079561695,,L5_IT,4954.219119691452,-2964.0610194129645,4944.815180693759,-2943.716025888486
1485,193,255319129547906650632313833997518829061,0.00023820867079561695,,L4_5_IT,5044.718084501941,-2964.0610194129645,5028.3694273585525,-2948.571623558474
322,193,316091570557215704463804098686404832693,0.00023820867079561695,,L6_CT,5044.718084501941,-2964.0610194129645,5021.956133287028,-3002.5259835679617
357,193,271248208122234762994613273881251664509,0.00023820867079561695,,Endo,5044.718084501941,-2964.0610194129645,5084.141240643451,-2941.849976713787
1055,193,338622681189373154898955437287150445148,0.00023820867079561695,,Endo,5044.718084501941,-2964.0610194129645,5080.536843769376,-2937.5675559735823
1893,193,71380617468287360791734143477668824041,0.00023820867079561695,,L2_3_IT,5044.718084501941,-2964.0610194129645,5008.586777451286,-2989.7899572510173
278,194,2810528343801394890909255403314203182,0.00023820867079561695,,Oligo,5135.21704931243,-2964.0610194129645,5119.458513877108,-2982.744156058096
589,194,152841910027478383754425129082913106228,0.00023820867079561695,,Oligo,5135.21704931243,-2964.0610194129645,5164.188826765301,-2949.6066139974223
1249,194,178504609741514738351722289087853275041,0.00023820867079561695,,Oligo,5135.21704931243,-2964.0610194129645,5105.405861866823,-2930.0197391634583
402,194,138109687274017997671992725780890907246,0.00023820867079561695,,L6_CT,5135.21704931243,-2964.0610194129645,5147.581559588231,-2977.7824680240083
788,194,90200107922681986280448029978386929900,0.00023820867079561695,,L6_CT,5135.21704931243,-2964.0610194129645,5139.450484464691,-2980.1521198218393
130,195,269029782338420348585609473738708893226,0.00023820867079561695,,L6_CT,5225.716014122921,-2964.0610194129645,5225.7025870113785,-2975.8030508670004
1868,195,103384017201440493716854958896156052945,0.00023820867079561695,,L6_IT,5225.716014122921,-2964.0610194129645,5233.7091412969885,-2968.5479045598395
3039,195,229727955394046817067235487955526353441,0.00023820867079561695,,L6_IT,5225.716014122921,-2964.0610194129645,5233.104469193576,-2979.059512308455
851,195,197366314512086537171483585260618300722,0.00023820867079561695,,L6_CT,5225.716014122921,-2964.0610194129645,5221.905606505426,-2976.5821428097515
1625,195,305992938988787265072038127886708488528,0.00023820867079561695,,Endo,5225.716014122921,-2964.0610194129645,5214.158266607231,-2920.312486519779
832,196,229826975150420475566230648608214866541,0.00023820867079561695,,L6_IT,5406.7139437439,-2964.0610194129645,5416.816997006275,-2962.6983007622775
2283,196,279224213807879448694406246530583802973,0.00023820867079561695,,L6_IT,5406.7139437439,-2964.0610194129645,5404.724552028062,-2994.180292422455
674,196,339719725696016303244645842534370206046,0.00023820867079561695,,L6_CT,5406.7139437439,-2964.0610194129645,5398.271235971534,-2945.3629790602345
1260,196,57491154361996888191766741446765249841,0.00023820867079561695,,L2_3_IT,5406.7139437439,-2964.0610194129645,5423.081443360039,-2996.3142492942284
1448,196,214585818789751062566341682800275903316,0.00023820867079561695,,L6_CT,5406.7139437439,-2964.0610194129645,5390.675490353557,-2921.749275525619
499,197,259941628059983347723063344564634124219,0.00023820867079561695,,L2_3_IT,3687.233612344596,-2873.5620546024747,3685.7392687908255,-2860.7136803527
522,197,271555973661006562470339208339163527213,0.00023820867079561695,,Endo,3687.233612344596,-2873.5620546024747,3692.638512792558,-2901.58283648196
614,197,140761686253127695098823455643083101369,0.00023820867079561695,,L2_3_IT,3687.233612344596,-2873.5620546024747,3664.405141738446,-2866.1170175701436
1403,197,208776376626168026403817460914058478046,0.00023820867079561695,,L2_3_IT,3687.233612344596,-2873.5620546024747,3660.904949443469,-2865.3218850801977
1428,197,151482363565431761197260568380330558177,0.00023820867079561695,,Endo,3687.233612344596,-2873.5620546024747,3732.4801889576966,-2874.074853527374
1168,198,239879967377135579801658784895399744477,0.00023820867079561695,,Astro,3777.732577155085,-2873.5620546024747,3751.008609923251,-2910.077054716598
199,198,209523505296376558283256321298259487003,0.00023820867079561695,,Lamp5,3777.732577155085,-2873.5620546024747,3761.16575089122,-2872.6271969568133
364,198,16245742333439647413559644066524008432,0.00023820867079561695,,Endo,3777.732577155085,-2873.5620546024747,3820.334533335278,-2864.152965418426
1675,198,148698551563174038060340615389181882932,0.00023820867079561695,,Lamp5,3777.732577155085,-2873.5620546024747,3758.0725299241826,-2845.96273787207
1863,198,85351536941614794346366445298635313076,0.00023820867079561695,,L4_5_IT,3777.732577155085,-2873.5620546024747,3798.081461701487,-2874.990318048466
745,199,8594839873122072259184640382937986751,0.00023820867079561695,,PVM,3868.231541965575,-2873.5620546024747,3868.3675111207776,-2866.8231921478136
2703,199,51000318836133112674929307143956375541,0.00023820867079561695,,Peri,3868.231541965575,-2873.5620546024747,3854.321742912932,-2881.4539786770615
1935,199,33926415722825268156034148194597994123,0.00023820867079561695,,PVM,3868.231541965575,-2873.5620546024747,3867.571052256686,-2854.1700313518927
2458,199,62880368439879109100609746951839780765,0.00023820867079561695,,Endo,3868.231541965575,-2873.5620546024747,3862.832598787604,-2851.1296830207616
2864,199,7143959258857116768668838420408276424,0.00023820867079561695,,VLMC,3868.231541965575,-2873.5620546024747,3888.0648047498717,-2914.2333878148443
241,2,320441263060659624833297526969188659611,0.00023820867079561695,,Astro,3868.231541965575,-3959.549632328352,3880.497571690784,-3944.1362864138573
1291,2,151539140003703281379559268540780337424,0.00023820867079561695,,Astro,3868.231541965575,-3959.549632328352,3872.1135511059215,-3963.87608461141
1331,2,97248871741632369337180127899591927014,0.00023820867079561695,,Astro,3868.231541965575,-3959.549632328352,3882.658476416696,-3974.331447169589
1539,2,278475742754239587300667698969986549545,0.00023820867079561695,,Astro,3868.231541965575,-3959.549632328352,3873.6875145228482,-3983.227811004602
1854,2,165561460020027881435633933261305575355,0.00023820867079561695,,Astro,3868.231541965575,-3959.549632328352,3832.200596091631,-3932.176532442306
355,20,117739163785431269766644133221035549892,0.00023820867079561695,,L2_3_IT,4592.223260449493,-3778.551702707372,4559.839301002149,-3759.2450046678055
2785,20,19718034023801164276248859736327196868,0.00023820867079561695,,Pvalb,4592.223260449493,-3778.551702707372,4583.752697196697,-3757.045312198511
59,20,259971664039018570867600826732558675566,0.00023820867079561695,,Astro,4592.223260449493,-3778.551702707372,4617.7653761374295,-3808.1653407618555
908,20,49130022169036320308530140058336412646,0.00023820867079561695,,L5_IT,4592.223260449493,-3778.551702707372,4634.69841201385,-3794.152252618429
1530,20,274906184032831930433419131495222241441,0.00023820867079561695,,L2_3_IT,4592.223260449493,-3778.551702707372,4565.0605158973285,-3774.150603290259
784,200,137981098199247793342070190605019902961,0.00023820867079561695,,L2_3_IT,3958.730506776065,-2873.5620546024747,4002.848938245323,-2863.5082163983407
793,200,87851031610139112736791838816574356900,0.00023820867079561695,,L2_3_IT,3958.730506776065,-2873.5620546024747,3930.7807862605587,-2861.6109600821774
201,200,89713040953526944717766063850524857216,0.00023820867079561695,,L4_5_IT,3958.730506776065,-2873.5620546024747,3936.2858373246845,-2834.727227580769
1182,200,123651558367263274671788797463480479905,0.00023820867079561695,,L5_IT,3958.730506776065,-2873.5620546024747,3958.534725212465,-2899.2219496461244
1201,200,212772825594368516490883998163624897803,0.00023820867079561695,,L4_5_IT,3958.730506776065,-2873.5620546024747,3965.202246837293,-2908.7419193049445
285,201,129761531825981135232086292516201913799,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-2873.5620546024747,4040.4143125981136,-2883.3403925103544
362,201,264525498074360542572315233035240818522,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-2873.5620546024747,4014.708775309368,-2877.2032568754657
906,201,271078034034675416098079420229194886984,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-2873.5620546024747,4052.6726399062272,-2869.0998733440338
1338,201,236798361316688162996812461031145317154,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-2873.5620546024747,4093.9509333976525,-2866.6695578544836
1381,201,72508052539459566755695655219995275263,0.00023820867079561695,,L2_3_IT,4049.2294715865546,-2873.5620546024747,4044.4006967214145,-2871.4971924280335
569,202,32209903254951173941393365186683949305,0.00023820867079561695,,L2_3_IT,4139.728436397044,-2873.5620546024747,4128.568424192402,-2871.3286201679894
479,202,326890972353965807565520761163385598335,0.00023820867079561695,,L4_5_IT,4139.728436397044,-2873.5620546024747,4164.183928577172,-2876.2028998663263
767,202,200164432920488714736511694371379073941,0.00023820867079561695,,L2_3_IT,4139.728436397044,-2873.5620546024747,4136.295776985627,-2878.957531179222
1238,202,27878964393745302684518993057061412234,0.00023820867079561695,,L2_3_IT,4139.728436397044,-2873.5620546024747,4099.177790024694,-2853.483191668354
1507,202,130209873725301473081264639784196379244,0.00023820867079561695,,L4_5_IT,4139.728436397044,-2873.5620546024747,4170.416262205337,-2887.8380301304787
454,203,173586914561174342920452395547758602262,0.00023820867079561695,,Endo,4230.227401207534,-2873.5620546024747,4204.131867481689,-2899.560246356117
2646,203,62359484477170957851618921805658862814,0.00023820867079561695,,Oligo,4230.227401207534,-2873.5620546024747,4259.937918114743,-2841.8150367873777
533,203,302034860684065024215652551021453679392,0.00023820867079561695,,Peri,4230.227401207534,-2873.5620546024747,4203.315652291497,-2901.414070059539
912,203,221632646971661995423735249555443633311,0.00023820867079561695,,Astro,4230.227401207534,-2873.5620546024747,4213.820603333846,-2873.1646868853627
1135,203,272907503406049253692797528669022153360,0.00023820867079561695,,OPC,4230.227401207534,-2873.5620546024747,4269.930964815902,-2851.8562329239753
222,204,205084089798241204306581613181649344570,0.00023820867079561695,,L2_3_IT,4320.726366018023,-2873.5620546024747,4340.723224512623,-2896.929408511337
706,204,250137743695765190033689656363005093471,0.00023820867079561695,,L2_3_IT,4320.726366018023,-2873.5620546024747,4275.5460878068025,-2876.0636778153485
651,204,135423778899640351287078292154986610170,0.00023820867079561695,,L4_5_IT,4320.726366018023,-2873.5620546024747,4327.98035856815,-2880.76856004971
2809,204,322435714311150208736324600926506890203,0.00023820867079561695,,L4_5_IT,4320.726366018023,-2873.5620546024747,4340.440610390432,-2866.901571580454
1815,204,132806199561986092647153618431676787687,0.00023820867079561695,,L2_3_IT,4320.726366018023,-2873.5620546024747,4318.941548812117,-2847.147055055504
786,205,31187777156888449305074442727837193145,0.00023820867079561695,,Pvalb,4411.2253308285135,-2873.5620546024747,4367.223173210177,-2884.1131579985017
657,205,122513491340778558614368482693808757593,0.00023820867079561695,,L5_IT,4411.2253308285135,-2873.5620546024747,4423.858814205349,-2871.6536200945193
1039,205,129663210993227391512486656089553512875,0.00023820867079561695,,L4_5_IT,4411.2253308285135,-2873.5620546024747,4409.685770884467,-2855.654162338047
1206,205,184832658757847788184018792219676932721,0.00023820867079561695,,L4_5_IT,4411.2253308285135,-2873.5620546024747,4415.267026039586,-2864.530078469892
1310,205,250802555995983050415745808419954516418,0.00023820867079561695,,L5_IT,4411.2253308285135,-2873.5620546024747,4440.091869802976,-2891.8592541114126
1866,206,206611320507661359258959764641991390692,0.00023820867079561695,,L5_ET,4501.724295639003,-2873.5620546024747,4502.856923799196,-2861.0068864096934
2405,206,694338038619692542949402389723528225,0.00023820867079561695,,SMC,4501.724295639003,-2873.5620546024747,4533.458592107376,-2879.875953696547
831,206,179400534792812387251480705983608581547,0.00023820867079561695,,VLMC,4501.724295639003,-2873.5620546024747,4514.441080582537,-2916.9878423171776
425,206,54126213983426896073026141762667417024,0.00023820867079561695,,L5_IT,4501.724295639003,-2873.5620546024747,4469.739910064816,-2858.2768335067008
1542,206,284036125205419384407218254915385613389,0.00023820867079561695,,L6_CT,4501.724295639003,-2873.5620546024747,4488.124971641105,-2851.66275708225
1665,207,251068001391129990706221095297946402906,0.00023820867079561695,,L5_ET,4592.223260449493,-2873.5620546024747,4636.549724799465,-2882.6549208267843
585,207,292543313084206700419685662824777867134,0.00023820867079561695,,L5_IT,4592.223260449493,-2873.5620546024747,4577.619819726653,-2866.760250087837
3067,207,69936950586492020552081098924613351774,0.00023820867079561695,,Vip,4592.223260449493,-2873.5620546024747,4560.809758070947,-2869.866969743881
1401,207,228412621229560199999378188370931653330,0.00023820867079561695,,L2_3_IT,4592.223260449493,-2873.5620546024747,4595.42023494223,-2861.9239738858073
2029,207,170614221256058488425367137101035585961,0.00023820867079561695,,L2_3_IT,4592.223260449493,-2873.5620546024747,4590.716764708179,-2886.6041584680643
1594,208,174468979632680426729428247510570703677,0.00023820867079561695,,L6_CT,4682.722225259982,-2873.5620546024747,4710.166399941593,-2879.9292762666955
